#Absolute timestamp,Relative timestamp,Throughput,Min,Avg,p50,p90,p95,p99,p999,p9999,Max
1626701656.000,82,152828,203008,1296650,943103,2283519,3180543,6672383,15572991,21086207,35880959
1626701657.000,83,130032,206464,1258527,966655,2248703,3043327,5623807,10862591,18497535,31850495
1626701658.000,84,132021,185600,1765915,932863,2215935,3031039,7217151,329777151,337379327,364118015
1626701659.000,85,159868,195968,1237089,921599,2179071,2998271,6029311,12869631,23937023,41222143
1626701660.000,86,122137,161024,1253992,946175,2254847,3002367,5615615,11943935,25100287,31899647
1626701661.000,87,137063,212992,1779981,937471,2172927,2879487,5971967,379584511,383778815,418381823
1626701662.000,88,150003,205952,1287013,959999,2342911,3239935,5820415,11149311,18595839,28475391
1626701663.000,89,140647,226688,1442132,914431,2193407,2996223,6365183,147980287,153747455,171966463
1626701664.000,90,87797,188288,2268141,944639,2213887,3047423,6701055,449576959,452984831,475004927
1626701665.000,91,160711,217728,1231992,937983,2125823,2848767,5996543,12378111,20021247,25034751
1626701666.000,92,129920,169088,1527384,929791,2248703,3151871,6664191,163839999,189661183,202899455
1626701667.000,93,101590,150528,1956982,944639,2181119,2918399,5935103,371720191,377487359,395575295
1626701668.000,94,158833,219136,1247424,939007,2174975,3055615,5971967,12599295,20119551,29933567
1626701669.000,95,153719,218240,1288659,973311,2248703,3024895,5791743,17907711,30998527,40271871
1626701670.000,96,114701,204288,1730943,943615,2222079,3213311,6819839,268697599,277610495,289144831
1626701671.000,97,157381,199424,1259286,955391,2187263,3018751,5898239,12402687,19333119,27607039
1626701672.000,98,159328,205312,1243019,953343,2146303,2893823,5783551,12926975,22396927,35061759
1626701673.000,99,114437,191616,1735713,952831,2187263,2955263,5324799,295436287,298319871,302514175
1626701674.000,100,160899,218752,1230569,951295,2181119,2877439,5459967,11395071,16990207,25214975
1626701675.000,101,81149,198784,1528199,908799,2234367,3102719,6926335,123600895,126353407,129892351
1626701687.001,113,11724,309760,1884882,1846271,2471935,2742271,4091903,16457727,17203199,17465343
1626701688.000,114,112170,333312,1765462,1674239,2543615,2957311,4612095,9986047,14213119,14688255
1626701689.000,115,146204,201856,1353409,1095679,2248703,2875391,5349375,15876095,25919487,27443199
1626701690.000,116,157387,207872,1258456,967679,2215935,2988031,5582847,11337727,19202047,33210367
1626701691.000,117,158330,204672,1250787,937471,2226175,3084287,5791743,12845055,20643839,30998527
1626701692.000,118,114795,200320,1729368,946687,2308095,3155967,6742015,266076159,271843327,284426239
1626701693.000,119,147797,196992,1338794,922623,2236415,3045375,5865471,80805887,88932351,120979455
1626701694.000,120,158833,218240,1249708,937471,2236415,2996223,5828607,14794751,23527423,57311231
1626701695.000,121,107610,158080,1845473,970239,2183167,2955263,6279167,315883519,324009983,353894399
1626701696.000,122,160609,227072,1233232,958975,2156543,2846719,5337087,10993663,19169279,30031871
1626701697.000,123,141225,162560,1404404,932863,2179071,2955263,6553599,107282431,125042687,145096703
1626701698.000,124,106646,185856,1862973,888831,2234367,3115007,6856703,342360063,345505791,350224383
1626701699.000,125,159459,193024,1241314,971263,2152447,2832383,5468159,12034047,17973247,25018367
1626701700.000,126,141159,188416,1402730,951295,2185215,2922495,6139903,114753535,120258559,124977151
1626701701.000,127,108267,205696,1837474,898047,2248703,3139583,6447103,332136447,337641471,345505791
1626701702.000,128,160753,204160,1231979,949759,2150399,2885631,5693439,12476415,19873791,31309823
1626701703.000,129,138419,187008,1432144,937471,2201599,2981887,6201343,137494527,141033471,146145279
1626701704.000,130,110215,188672,1804199,939007,2211839,3067903,6250495,314310655,321650687,326369279
1626701705.000,131,162921,199424,1215350,918527,2150399,2869247,5722111,11780095,19709951,37519359
1626701706.000,132,127508,178688,1553815,913407,2179071,3041279,6705151,198705151,215351295,218890239
1626701707.000,133,127274,193152,1558029,955903,2189311,3028991,5861375,199753727,207486975,225837055
1626701708.000,134,163241,210048,1213973,913919,2150399,2957311,5480447,11796479,22396927,35389439
1626701709.000,135,77454,176256,1224797,959999,2146303,2867199,5136383,11436031,18776063,24461311
1626701721.001,147,6249,238720,413357,367615,485887,610303,1404927,3102719,4505599,4505599
1626701722.000,148,24999,206208,403562,334591,451839,608767,2006015,5693439,13295615,13664255
1626701723.000,149,25003,165376,282563,270335,320767,345087,455935,2385919,4976639,7348223
1626701724.000,150,25000,160000,273362,255999,290815,302847,339967,4726783,5730303,5988351
1626701725.000,151,25000,161280,256230,254975,288255,299519,325119,363519,509183,1191935
1626701726.000,152,25000,164096,256118,254975,287487,299007,323839,365823,422655,1159167
1626701727.000,153,25000,157568,258953,254719,290303,304639,346111,1044991,1723391,2523135
1626701728.000,154,25000,164992,256255,253951,287231,299007,329471,547839,2115583,3178495
1626701729.000,155,24999,158976,255178,253311,286463,298751,329471,605695,963071,1220607
1626701730.000,156,25001,156160,253744,252543,285439,296703,322559,366335,852991,1348607
1626701731.000,157,25001,153088,253008,251647,284415,295423,320511,361727,564735,1511423
1626701732.000,158,24999,159488,253856,252543,285439,296447,321535,360447,574975,1345535
1626701733.000,159,25000,155392,261443,257407,293119,306687,347135,1071103,1754111,3760127
1626701734.000,160,25000,153600,256650,255487,287231,298495,324351,388351,834047,889855
1626701735.000,161,25000,165888,254189,253183,285951,297215,320767,364287,389887,1334271
1626701736.000,162,25000,158720,254086,252159,285183,297215,325887,452863,930303,1366015
1626701737.000,163,25001,155520,268839,252031,285439,297727,334591,4661247,5668863,6008831
1626701738.000,164,24999,150016,253360,251903,285183,296959,321791,358399,400639,420607
